researcher_id,author_name,paper_id,title,authors,co_authors_count,citations,year,journal
13,Candice Ramirez,R13_P22,Everyone clearly film thank,Candice Ramirez; Bridget Walter; Cynthia Shannon; Allen Stanley; Derek Mcintosh; Jeffrey Hernandez; Katie Brown; Brent Wong,7,222,1997,Vision-oriented impactful core Journal
13,Candice Ramirez,R13_P23,Country computer every parent million,Candice Ramirez; Anthony Wright; Brian Jacobson; Cynthia Patel; Stephen Lyons; James Robinson; Melissa Simpson; Dalton Walsh,7,6,2012,Upgradable interactive core Journal
13,Candice Ramirez,R13_P24,Behind me red,Candice Ramirez; Eric Knox; Ethan Jones; Steven Thomas; John Cook; Dennis Jones,5,150,1998,Triple-buffered radical forecast Journal
13,Candice Ramirez,R13_P25,Goal listen a their line and admit quite,Candice Ramirez; Darren Gordon; Patricia Garcia; Gabriela Henry,3,111,2015,Synergistic well-modulated access Journal
13,Candice Ramirez,R13_P26,Effect learn still feeling free military professional,Candice Ramirez; Sarah Washington; Joseph Bowman,2,284,1981,Monitored needs-based extranet Journal
13,Candice Ramirez,R13_P27,Ground all officer receive,Candice Ramirez; Daniel Davis; Jamie Rodriguez; Mark Gardner; Victoria Liu; Thomas Bailey,5,384,1999,Digitized incremental definition Journal
13,Candice Ramirez,R13_P28,War everybody course often reduce street,Candice Ramirez; Robert Knight; Hannah Rodriguez,2,10,1982,Managed hybrid parallelism Journal
13,Candice Ramirez,R13_P29,Letter change whom perhaps,Candice Ramirez; Elizabeth Roberts; Alexis Williams; Kevin Brown; Jeffrey Keller; David Bell; Scott Ortega; Brittney Miller,7,470,1991,Advanced modular software Journal
13,Candice Ramirez,R13_P30,It truth fact allow usually,Candice Ramirez; Michael Hughes; Tanner Orozco; Linda Thompson; Shawn Brock; Randall Wright,5,19,2016,Future-proofed client-server superstructure Journal
13,Candice Ramirez,R13_P31,Figure father until leave contain,Candice Ramirez; Sandra Davis; Melissa Gordon; Heather Gomez; Tyrone Murray; Allison Wang; Charles Meadows; Lauren Watson; Stephanie Rich; Ryan Martinez,9,421,2013,Operative neutral customer loyalty Journal
13,Candice Ramirez,R13_P32,Least approach area stop practice four best,Candice Ramirez; John Rivera; Patrick Craig; Amy Harris,3,52,2001,Synchronized 24hour Local Area Network Journal
13,Candice Ramirez,R13_P33,Carry time policy choice pick rest view,Candice Ramirez; Loretta Gonzalez; Christian Hobbs; Danielle Garcia; Jonathan Myers; Elizabeth Webb; David Abbott; Lonnie Gonzales; Barbara Thomas,8,363,1996,Digitized next generation support Journal
13,Candice Ramirez,R13_P34,Color score national live face,Candice Ramirez; Tina Vasquez; Jeanne Wolfe; Jason Coleman; Jim Elliott; Eric Brewer; Lisa Williams; Tonya Mcdonald; Destiny Holden,8,201,2002,Ameliorated contextually-based circuit Journal
13,Candice Ramirez,R13_P35,Give relationship hospital artist pretty,Candice Ramirez; Nathan Morgan,1,127,1996,Multi-channeled motivating middleware Journal
13,Candice Ramirez,R13_P36,Size probably type attention stuff,Candice Ramirez; Dr. Larry White; Katie Hopkins; Michael Chapman; Lauren Gallegos; Allen Quinn; Maurice Porter; Erica Hall; Sylvia Flynn; Spencer Chandler,9,13,2019,Universal zero tolerance challenge Journal
14,William Nielsen,R14_P1,Also seek kid hear,William Nielsen; Alyssa Thompson; Jerry Anderson; Kristie Gonzalez; Michael Perez DDS; Joseph Tyler; Alexander Moyer; Andrew Taylor; Raymond Carroll; Gina Fleming,9,236,2018,Centralized reciprocal extranet Journal
14,William Nielsen,R14_P2,Couple debate still may ground tonight table,William Nielsen; Jessica Garrett; Laura Martinez; Ashlee Jimenez; Joshua Johnson; Donna Clayton; Hunter Brennan,6,200,2001,Upgradable secondary moderator Journal
14,William Nielsen,R14_P3,Offer table use matter human arm recently,William Nielsen; John Lowery; Alvin Morgan; George Hubbard; Joshua Gross,4,234,2005,Diverse executive archive Journal
14,William Nielsen,R14_P4,Management south nor particular strong,William Nielsen; Haley Jones; Patrick Noble,2,441,2002,Versatile stable approach Journal
14,William Nielsen,R14_P5,Rich bit market different go,William Nielsen; Richard Walter; Timothy Johnson; Christina Franklin; Michael Smith; Mr. James Martinez; Kirsten Wilson,6,292,1997,Reactive mission-critical capacity Journal
14,William Nielsen,R14_P6,Create job around discussion open dinner,William Nielsen; Stacy Mcguire; Wendy Smith; Robin Jones; Christopher Williams; Matthew Sanchez,5,127,2021,Decentralized reciprocal hub Journal
15,Larry Mendoza,R15_P1,Economic myself manager same,Larry Mendoza; Thomas Robinson; Teresa Deleon; Matthew Rose; Michael Gordon; Steven Thornton; Diana Harris,6,40,2013,Decentralized stable archive Journal
15,Larry Mendoza,R15_P2,Score decision head staff center,Larry Mendoza; Melissa Santos; Brian Porter; Donald Cruz; Angela Ramirez; Kathleen Roy,5,16,2004,Devolved multi-state emulation Journal
15,Larry Mendoza,R15_P3,Day continue issue appear figure,Larry Mendoza; Hannah Johnson; Stephanie Livingston; Rhonda Garza; Glenda Calderon; Jeffrey Daniel; Amy Rodriguez; Nathan Gregory,7,485,2021,Networked leadingedge analyzer Journal
15,Larry Mendoza,R15_P4,Rest shoulder employee whether level yeah draw,Larry Mendoza; Diana Fleming; Zachary Wise; Kenneth Johnson; Derrick King; Patricia Smith,5,341,2006,Public-key maximized interface Journal
15,Larry Mendoza,R15_P5,Structure summer kitchen admit across already,Larry Mendoza; Mark Hawkins; Kevin Miller; Kristen Ashley; David Buchanan; Johnny Perez; Seth Douglas,6,312,2006,Integrated non-volatile protocol Journal
15,Larry Mendoza,R15_P6,Contain medical key,Larry Mendoza; Juan Perez; Wendy Hester,2,167,1991,Focused bifurcated projection Journal
15,Larry Mendoza,R15_P7,Responsibility over glass back kitchen memory down,Larry Mendoza; Jacob Carson; Martin Liu; Gabriel French; Jason Pearson; William Howell; Andrew Conrad; Allison Lynch; Kayla Norman; Lauren Cooper,9,236,1986,Ameliorated systematic help-desk Journal
15,Larry Mendoza,R15_P8,Price change several,Larry Mendoza; Tina Benjamin,1,393,2005,Extended homogeneous paradigm Journal
15,Larry Mendoza,R15_P9,Piece safe much building these sometimes parent,Larry Mendoza; Kelly Stewart; Kenneth Bartlett,2,468,2022,Face-to-face non-volatile middleware Journal
15,Larry Mendoza,R15_P10,Discuss fire win realize knowledge whatever,Larry Mendoza; Bobby Castro; Jack Washington; Richard Hall,3,192,2015,Managed dynamic website Journal
15,Larry Mendoza,R15_P11,Purpose program painting somebody game brother,Larry Mendoza; Jonathan Hernandez; Stanley Gonzalez Jr.; Christopher Barnes; Michelle Harrison; Sean Bass,5,370,1990,De-engineered national encryption Journal
15,Larry Mendoza,R15_P12,Car term truth toward,Larry Mendoza; James Hawkins; Barbara Merritt; Leslie Jensen; Amber Rodgers MD,4,295,2018,Assimilated system-worthy concept Journal
15,Larry Mendoza,R15_P13,Scientist job serious record safe rich operation,Larry Mendoza; Katrina Hernandez; Kevin Craig; Frank Thompson,3,231,2013,Organized incremental product Journal
15,Larry Mendoza,R15_P14,Discussion manage answer military,Larry Mendoza; Katie Reilly; James Todd; Amanda Landry; Monica Jordan; Shawn Edwards; Christopher Roberts; Mr. Christopher Crosby; Larry Rodriguez,8,54,2001,Up-sized optimizing focus group Journal
15,Larry Mendoza,R15_P15,Benefit need meet collection,Larry Mendoza; Amanda Macdonald; Chloe Freeman; Jaclyn Campbell; Jessica Wallace; Jesse Hardin; Tamara Wilson; Katherine Miller; Donald Barnett,8,68,2012,Focused static focus group Journal
15,Larry Mendoza,R15_P16,Road force medical everybody piece,Larry Mendoza; Paula Mann; Tim Hamilton; Rebecca Stewart; Mary Rich,4,249,1999,Multi-channeled attitude-oriented synergy Journal
15,Larry Mendoza,R15_P17,Early only the,Larry Mendoza; Craig Harrison; Mr. Jonathan Anderson; Ann Black,3,466,2022,Automated scalable product Journal
15,Larry Mendoza,R15_P18,Its make particularly,Larry Mendoza; Amanda Watts; Lynn Young,2,336,1988,Up-sized value-added data-warehouse Journal
15,Larry Mendoza,R15_P19,There subject themselves property,Larry Mendoza; Mark Harper MD; Daniel Mccarty,2,153,1988,Monitored mission-critical moderator Journal
15,Larry Mendoza,R15_P20,Wide foot production break let five,Larry Mendoza; Michael Bush; Karen Ballard; Jason Young IV; Stacy Patton; Raymond Green; James Ramos; Thomas Adams; Gina Cardenas,8,200,1996,Versatile well-modulated forecast Journal
15,Larry Mendoza,R15_P21,Occur coach deal personal way,Larry Mendoza; Erin Jacobs; Nathan Lang; Michael Barr; Kristen Pena; Heidi Gonzalez; Joseph Heath; Robert Lozano; Daniel Quinn; Amanda Smith,9,128,2022,Integrated local installation Journal
15,Larry Mendoza,R15_P22,Social amount executive agency place read,Larry Mendoza; Paul Hess; James Cardenas; Shannon Jones; Michele Oconnor; Patrick Weaver; Anna Chapman; Ronald Villarreal; Jessica Paul; Jimmy Garcia,9,103,2018,Progressive bi-directional middleware Journal
15,Larry Mendoza,R15_P23,Fact behavior whom night low traditional,Larry Mendoza; Dana Smith; James Watson MD; Danny Hester,3,290,2016,Streamlined object-oriented leverage Journal
15,Larry Mendoza,R15_P24,Have none poor forward special wish believe,Larry Mendoza; Sean Burns; Charles Jensen; Nathan Knight,3,107,2009,Object-based zero administration emulation Journal
15,Larry Mendoza,R15_P25,Edge find full character focus north image,Larry Mendoza; Michael Fischer; Kimberly Edwards,2,101,1991,Focused analyzing throughput Journal
15,Larry Mendoza,R15_P26,Remember method teach yeah bank bit recognize,Larry Mendoza; Peter Martin; Carol Kim; Amanda Coleman; Robert Freeman; Kimberly Ross,5,274,2023,Streamlined disintermediate Graphic Interface Journal
15,Larry Mendoza,R15_P27,Result they even follow threat,Larry Mendoza; Carol Roberts,1,442,1996,Implemented bottom-line Internet solution Journal
15,Larry Mendoza,R15_P28,Weight he page line decision form section you,Larry Mendoza; Carly Espinoza; Evan White; Willie Smith; Christina Davis; Brandon Weber; Andrea Fields; Haley Smith; Duane Buck; Nicholas Richardson,9,329,1991,Synergized demand-driven website Journal
15,Larry Mendoza,R15_P29,Must process back check room evidence enjoy,Larry Mendoza; Robert Matthews; Erin Ingram; Destiny Aguirre; Mary Kennedy; Richard Hays; Robert Thomas; Shannon Morris; Amy Hunt,8,317,1998,Visionary impactful extranet Journal
15,Larry Mendoza,R15_P30,Force matter bring nice help history listen,Larry Mendoza; Joseph Schmidt; Sarah Moses; Sandra Dawson; Kristina Henry; Melissa Grant,5,263,1996,Organic interactive secured line Journal
15,Larry Mendoza,R15_P31,Agent hand letter prove,Larry Mendoza; Cindy Castro; Dr. Janet White PhD; Jeremy Fox; Eric Davis; David Dorsey,5,214,1995,Optional solution-oriented hardware Journal
15,Larry Mendoza,R15_P32,Politics huge yet region ever,Larry Mendoza; Kenneth Johnson; Kaitlin Lawson; Christopher Brady; Kimberly Garcia; Louis Reeves; Cassandra Rosales; Roy Wilson; Michael Edwards,8,197,2004,Robust encompassing alliance Journal
15,Larry Mendoza,R15_P33,Scene four public tonight today college worry reveal,Larry Mendoza; Adrian Beck; Michael Brown; Philip Hernandez; Christopher Williams; Melissa Ortiz; Sarah Everett; Justin Wilson; Russell Miller; Anita Hardin,9,465,1991,Quality-focused even-keeled core Journal
15,Larry Mendoza,R15_P34,Fish phone after college,Larry Mendoza; Mark Stevens; Terri Parker; Terri Hancock; Nancy Collins; Dustin Ramirez; Jennifer Conley; Curtis Krause; Jeffrey Davis; Jack Barton,9,142,2005,Enterprise-wide upward-trending array Journal
15,Larry Mendoza,R15_P35,Already strong history Mrs,Larry Mendoza; Michael Reed; Rebecca Clark; Kathy Gallegos; Ann Ayala; John Johnson; Matthew Lopez; Kevin Watson,7,46,1996,Programmable local product Journal
15,Larry Mendoza,R15_P36,Follow bit grow,Larry Mendoza; Caitlin Alvarez; Steven Lopez; Christopher Payne; Jessica Jensen; Melissa Simon,5,406,2001,Multi-tiered stable parallelism Journal
15,Larry Mendoza,R15_P37,Over lot husband always upon doctor,Larry Mendoza; Tammy Rodriguez; Derrick Ray; Carly Jackson; Kyle Wolfe; Tiffany Bradley; Matthew Kramer; Brandon Mcguire,7,249,1993,Phased dynamic extranet Journal
15,Larry Mendoza,R15_P38,Close a challenge third feeling ball,Larry Mendoza; Dalton Davis; Michael Singleton; John Cooper; Michael Hale; Mary Guerra,5,334,1986,Digitized grid-enabled knowledgebase Journal
15,Larry Mendoza,R15_P39,Hold five very hundred,Larry Mendoza; Douglas Leonard; Linda Ferguson; Michael Cordova,3,136,1987,Triple-buffered dynamic task-force Journal
15,Larry Mendoza,R15_P40,Should hard fund statement,Larry Mendoza; Nicole Melendez; Brenda Lopez; Jeffrey Morgan; Jessica Mitchell; Roberto Johnson; Jennifer Martin; Sandra Marshall,7,497,2008,Assimilated directional portal Journal
16,Michael Garcia,R16_P1,Can medical rather activity president prove,Michael Garcia; Anthony Coleman; Audrey Roman; Kathryn Norman; Sarah Bonilla,4,222,2018,Open-architected 24/7 complexity Journal
16,Michael Garcia,R16_P2,Mother himself push character front various,Michael Garcia; Christina Hess; Jordan Williams,2,482,2021,Customizable zero tolerance conglomeration Journal
16,Michael Garcia,R16_P3,Least anyone out hard international push short,Michael Garcia; Derek Carter,1,102,1993,Horizontal 6thgeneration capability Journal
16,Michael Garcia,R16_P4,Fear along born rule most how,Michael Garcia; Joseph Martinez; Johnny Orozco; Jimmy Williamson; Stephanie Randolph; Laura Williams; Andrew Lynch; Robin Garcia; Molly Morgan,8,158,2014,Operative 3rdgeneration knowledge user Journal
16,Michael Garcia,R16_P5,Husband contain section return sea bad,Michael Garcia; Traci Leon; Whitney Gilbert,2,107,1982,Sharable value-added framework Journal
16,Michael Garcia,R16_P6,Hear list set,Michael Garcia; Paul Osborne; Michael Jacobs; Megan Nelson; Albert Perry; Derek George; Emily Walker; Frederick Brown; Michael Wilcox,8,292,2005,Quality-focused dynamic solution Journal
16,Michael Garcia,R16_P7,Forget home upon actually future get know left,Michael Garcia; Christine Wolfe; Dawn Johnson; Tracy Welch; Haley Clark; Mrs. Dorothy Stewart; Alyssa Weber; Guy Reynolds,7,182,2023,Reverse-engineered intangible productivity Journal
16,Michael Garcia,R16_P8,News make doctor TV capital,Michael Garcia; Sarah Davis; Willie Duncan; Christopher Waters; Jennifer Ortiz; Jennifer Greene; Jack Garcia; Toni Gill; Joseph Myers,8,38,1983,Virtual 3rdgeneration system engine Journal
16,Michael Garcia,R16_P9,Experience under church them hundred about stop,Michael Garcia; Mary Vega; Kevin Barnes; Colin Johnson; Leonard Gordon; Kenneth Ortiz; Leonard Jackson,6,348,2004,Open-architected modular system engine Journal
16,Michael Garcia,R16_P10,Weight age over smile,Michael Garcia; Jorge Lee; Judith Sharp,2,396,2012,Self-enabling methodical software Journal
16,Michael Garcia,R16_P11,Follow fall thus debate leave,Michael Garcia; Larry Fritz; Valerie Porter,2,15,2014,Front-line context-sensitive leverage Journal
16,Michael Garcia,R16_P12,Each reveal attorney security,Michael Garcia; Jennifer Meyer; James Logan,2,169,2009,Customizable real-time groupware Journal
16,Michael Garcia,R16_P13,Respond parent writer resource,Michael Garcia; Ronald Brown; Sandra Hardy; James Ho; Jessica Cobb; Ryan Chang; Rebecca Bowen; Matthew Thomas,7,250,1992,Fundamental transitional monitoring Journal
16,Michael Garcia,R16_P14,Best politics available tonight man,Michael Garcia; David Phillips; Richard Lyons,2,140,2011,Fully-configurable mission-critical database Journal
16,Michael Garcia,R16_P15,Seven challenge eye,Michael Garcia; Jacob Cox; Tony Moore; Karen Gonzales,3,95,2018,Re-contextualized even-keeled policy Journal
16,Michael Garcia,R16_P16,Chair factor his PM,Michael Garcia; Daniel Turner; Deanna Griffith; Whitney Sullivan; Carolyn Cooper,4,301,2008,Implemented coherent synergy Journal
16,Michael Garcia,R16_P17,Model her unit possible that lot,Michael Garcia; Mr. Michael Brown,1,445,2008,Distributed optimizing middleware Journal
16,Michael Garcia,R16_P18,Change part rock build culture,Michael Garcia; Mr. Mark Smith DDS; Rachel Villanueva; Heidi Johnson; Tiffany Romero; Tyrone Bradford,5,317,2023,Face-to-face fault-tolerant database Journal
16,Michael Garcia,R16_P19,Land mission each something,Michael Garcia; Timothy Mathews; Mitchell Thompson; Deborah Ramirez; Morgan Lowery; Brandi Turner; David Gill; Brett Keith; Richard Jones,8,184,2023,Public-key attitude-oriented website Journal
16,Michael Garcia,R16_P20,Live between operation our,Michael Garcia; Adam Jordan; Michelle Ramos; Leah Reid; Wendy King; Devin Welch; John Campbell; Deborah Patel; Michael Gordon; Ashley Sherman,9,238,1989,Polarized bifurcated intranet Journal
16,Michael Garcia,R16_P21,Throw meeting many condition set pull,Michael Garcia; Scott Peterson; Samantha Lee; David Parker; Randall Kennedy; Tanya Clark; Erica Lee; Christopher Moore; Erika Black; Kurt Butler,9,413,2018,Enterprise-wide mobile ability Journal
